arrival_time,departure_time,drop_off_type,pickup_type,shape_dist_traveled,stop_headsign,stop_id,stop_sequence,timepoint,trip_id
05:10:00,05:10:00,0,0,,,2299,1,1,82A-1-11956,
05:40:00,05:40:00,0,0,,,2299,1,1,82A-1-11957,
20:10:00,20:10:00,0,0,,,2299,1,1,82-1-11954,
20:20:00,20:20:00,0,0,,,2299,1,1,82-1-11955,
06:40:00,06:40:00,0,0,,,2299,1,1,82A-1-11960,
06:55:00,06:55:00,0,0,,,2299,1,1,82A-1-11961,
06:00:00,06:00:00,0,0,,,2299,1,1,82A-1-11958,
06:05:00,06:05:00,0,0,,,2299,1,1,82A-1-11959,
08:30:00,08:30:00,0,0,,,3745,1,1,94E-1-12313,
07:50:00,07:50:00,0,0,,,3745,1,1,94E-1-12312,
07:20:00,07:20:00,0,0,,,3745,1,1,94E-1-12311,
07:10:00,07:10:00,0,0,,,3745,1,1,94E-1-12310,
06:35:00,06:35:00,0,0,,,3745,1,1,94E-1-12309,
21:30:00,21:30:00,0,0,,,3745,1,1,94D-1-12308,
20:00:00,20:00:00,0,0,,,3745,1,1,94D-1-12307,
18:30:00,18:30:00,0,0,,,3745,1,1,94D-1-12306,
12:15:00,12:15:00,0,0,,,3745,1,1,94E-1-12321,
12:05:00,12:05:00,0,0,,,3745,1,1,94E-1-12320,
11:35:00,11:35:00,0,0,,,3745,1,1,94E-1-12319,
10:30:00,10:30:00,0,0,,,3745,1,1,94E-1-12318,
10:10:00,10:10:00,0,0,,,3745,1,1,94E-1-12317,
09:50:00,09:50:00,0,0,,,3745,1,1,94E-1-12316,
09:10:00,09:10:00,0,0,,,3745,1,1,94E-1-12315,
08:40:00,08:40:00,0,0,,,3745,1,1,94E-1-12314,
16:05:00,16:05:00,0,0,,,3745,1,1,94E-1-12328,
16:20:00,16:20:00,0,0,,,3745,1,1,94E-1-12329,
15:00:00,15:00:00,0,0,,,3745,1,1,94E-1-12326,
15:50:00,15:50:00,0,0,,,3745,1,1,94E-1-12327,
14:20:00,14:20:00,0,0,,,3745,1,1,94E-1-12324,
14:40:00,14:40:00,0,0,,,3745,1,1,94E-1-12325,
12:55:00,12:55:00,0,0,,,3745,1,1,94E-1-12322,
13:25:00,13:25:00,0,0,,,3745,1,1,94E-1-12323,
20:55:00,20:55:00,0,0,,,3745,1,1,94E-1-12336,
06:45:00,06:45:00,0,0,,,3745,1,1,95-1-12337,
19:25:00,19:25:00,0,0,,,3745,1,1,94E-1-12334,
20:45:00,20:45:00,0,0,,,3745,1,1,94E-1-12335,
17:55:00,17:55:00,0,0,,,3745,1,1,94E-1-12332,
19:15:00,19:15:00,0,0,,,3745,1,1,94E-1-12333,
17:40:00,17:40:00,0,0,,,3745,1,1,94E-1-12330,
17:45:00,17:45:00,0,0,,,3745,1,1,94E-1-12331,
12:20:00,12:20:00,0,0,,,3877,1,1,91F-1-12279,
09:45:00,09:45:00,0,0,,,3877,1,1,91F-1-12278,
17:15:00,17:15:00,0,0,,,3877,1,1,91F-1-12281,
14:40:00,14:40:00,0,0,,,3877,1,1,91F-1-12280,
22:00:00,22:00:00,0,0,,,2299,1,1,90E-1-12275,
21:25:00,21:25:00,0,0,,,2299,1,1,90E-1-12274,
07:35:00,07:35:00,0,0,,,3877,1,1,91F-1-12277,
13:55:00,13:55:00,0,0,,,4428,1,1,91-1-12276,
14:50:00,14:50:00,0,0,,,3745,1,1,92E-1-12287,
13:10:00,13:10:00,0,0,,,3745,1,1,92E-1-12286,
18:10:00,18:10:00,0,0,,,3745,1,1,92E-1-12289,
16:30:00,16:30:00,0,0,,,3745,1,1,92E-1-12288,
07:45:00,07:45:00,0,0,,,3745,1,1,92E-1-12283,
19:25:00,19:25:00,0,0,,,3877,1,1,91F-1-12282,
11:30:00,11:30:00,0,0,,,3745,1,1,92E-1-12285,
09:25:00,09:25:00,0,0,,,3745,1,1,92E-1-12284,
13:25:00,13:25:00,0,0,,,3745,1,1,94C-1-12294,
15:10:00,15:10:00,0,0,,,3745,1,1,94C-1-12295,
17:25:00,17:25:00,0,0,,,3745,1,1,94C-1-12296,
19:10:00,19:10:00,0,0,,,3745,1,1,94C-1-12297,
20:15:00,20:15:00,0,0,,,3745,1,1,92E-1-12290,
07:35:00,07:35:00,0,0,,,3745,1,1,94C-1-12291,
09:20:00,09:20:00,0,0,,,3745,1,1,94C-1-12292,
11:35:00,11:35:00,0,0,,,3745,1,1,94C-1-12293,
12:05:00,12:05:00,0,0,,,3745,1,1,94D-1-12302,
13:35:00,13:35:00,0,0,,,3745,1,1,94D-1-12303,
15:05:00,15:05:00,0,0,,,3745,1,1,94D-1-12304,
17:00:00,17:00:00,0,0,,,3745,1,1,94D-1-12305,
20:55:00,20:55:00,0,0,,,3745,1,1,94C-1-12298,
07:10:00,07:10:00,0,0,,,3745,1,1,94D-1-12299,
08:40:00,08:40:00,0,0,,,3745,1,1,94D-1-12300,
10:10:00,10:10:00,0,0,,,3745,1,1,94D-1-12301,
15:15:00,15:15:00,0,0,,,2489,1,1,95A-1-12373,
12:15:00,12:15:00,0,0,,,2489,1,1,95A-1-12372,
12:10:00,12:10:00,0,0,,,2489,1,1,95A-1-12371,
11:15:00,11:15:00,0,0,,,2489,1,1,95A-1-12370,
16:10:00,16:10:00,0,0,,,2489,1,1,95A-1-12377,
15:55:00,15:55:00,0,0,,,2489,1,1,95A-1-12376,
15:45:00,15:45:00,0,0,,,2489,1,1,95A-1-12375,
15:20:00,15:20:00,0,0,,,2489,1,1,95A-1-12374,
18:05:00,18:05:00,0,0,,,2489,1,1,95A-1-12381,
17:40:00,17:40:00,0,0,,,2489,1,1,95A-1-12380,
17:35:00,17:35:00,0,0,,,2489,1,1,95A-1-12379,
17:00:00,17:00:00,0,0,,,2489,1,1,95A-1-12378,
19:50:00,19:50:00,0,0,,,2489,1,1,95A-1-12385,
19:30:00,19:30:00,0,0,,,2489,1,1,95A-1-12384,
19:15:00,19:15:00,0,0,,,2489,1,1,95A-1-12383,
18:35:00,18:35:00,0,0,,,2489,1,1,95A-1-12382,
07:35:00,07:35:00,0,0,,,2489,1,1,95B-1-12388,
09:30:00,09:30:00,0,0,,,2489,1,1,95B-1-12389,
20:05:00,20:05:00,0,0,,,2489,1,1,95A-1-12386,
20:35:00,20:35:00,0,0,,,2489,1,1,95A-1-12387,
18:55:00,18:55:00,0,0,,,2489,1,1,95B-1-12392,
20:50:00,20:50:00,0,0,,,2489,1,1,95B-1-12393,
11:55:00,11:55:00,0,0,,,2489,1,1,95B-1-12390,
16:30:00,16:30:00,0,0,,,2489,1,1,95B-1-12391,
08:20:00,08:20:00,0,0,,,3745,1,1,95G-1-12396,
10:00:00,10:00:00,0,0,,,3745,1,1,95G-1-12397,
10:40:00,10:40:00,0,0,,,2489,1,1,95D-1-12394,
06:40:00,06:40:00,0,0,,,3745,1,1,95G-1-12395,
17:45:00,17:45:00,0,0,,,3745,1,1,95G-1-12400,
19:35:00,19:35:00,0,0,,,3745,1,1,95G-1-12401,
12:00:00,12:00:00,0,0,,,3745,1,1,95G-1-12398,
15:40:00,15:40:00,0,0,,,3745,1,1,95G-1-12399,
08:25:00,08:25:00,0,0,,,3745,1,1,95-1-12339,
07:00:00,07:00:00,0,0,,,3745,1,1,95-1-12338,
09:50:00,09:50:00,0,0,,,3745,1,1,95-1-12341,
08:40:00,08:40:00,0,0,,,3745,1,1,95-1-12340,
10:40:00,10:40:00,0,0,,,3745,1,1,95-1-12343,
10:15:00,10:15:00,0,0,,,3745,1,1,95-1-12342,
12:10:00,12:10:00,0,0,,,3745,1,1,95-1-12345,
11:40:00,11:40:00,0,0,,,3745,1,1,95-1-12344,
14:35:00,14:35:00,0,0,,,3745,1,1,95-1-12347,
13:10:00,13:10:00,0,0,,,3745,1,1,95-1-12346,
15:30:00,15:30:00,0,0,,,3745,1,1,95-1-12349,
14:40:00,14:40:00,0,0,,,3745,1,1,95-1-12348,
16:35:00,16:35:00,0,0,,,3745,1,1,95-1-12351,
16:20:00,16:20:00,0,0,,,3745,1,1,95-1-12350,
18:25:00,18:25:00,0,0,,,3745,1,1,95-1-12353,
17:45:00,17:45:00,0,0,,,3745,1,1,95-1-12352,
19:15:00,19:15:00,0,0,,,3745,1,1,95-1-12354,
20:00:00,20:00:00,0,0,,,3745,1,1,95-1-12355,
20:05:00,20:05:00,0,0,,,3745,1,1,95-1-12356,
21:20:00,21:20:00,0,0,,,3745,1,1,95-1-12357,
22:15:00,22:15:00,0,0,,,3745,1,1,95-1-12358,
05:55:00,05:55:00,0,0,,,2489,1,1,95A-1-12359,
06:30:00,06:30:00,0,0,,,2489,1,1,95A-1-12360,
07:25:00,07:25:00,0,0,,,2489,1,1,95A-1-12361,
07:45:00,07:45:00,0,0,,,2489,1,1,95A-1-12362,
08:05:00,08:05:00,0,0,,,2489,1,1,95A-1-12363,
08:20:00,08:20:00,0,0,,,2489,1,1,95A-1-12364,
09:15:00,09:15:00,0,0,,,2489,1,1,95A-1-12365,
09:45:00,09:45:00,0,0,,,2489,1,1,95A-1-12366,
09:55:00,09:55:00,0,0,,,2489,1,1,95A-1-12367,
10:10:00,10:10:00,0,0,,,2489,1,1,95A-1-12368,
11:00:00,11:00:00,0,0,,,2489,1,1,95A-1-12369,
07:50:00,07:50:00,0,0,,,2299,1,1,89D-1-12192,
08:25:00,08:25:00,0,0,,,2299,1,1,89D-1-12193,
20:45:00,20:45:00,0,0,,,2299,1,1,89C-1-12190,
07:10:00,07:10:00,0,0,,,2299,1,1,89D-1-12191,
19:20:00,19:20:00,0,0,,,2299,1,1,89C-1-12188,
20:05:00,20:05:00,0,0,,,2299,1,1,89C-1-12189,
15:40:00,15:40:00,0,0,,,2299,1,1,89C-1-12186,
16:20:00,16:20:00,0,0,,,2299,1,1,89C-1-12187,
12:20:00,12:20:00,0,0,,,2299,1,1,89C-1-12184,
15:00:00,15:00:00,0,0,,,2299,1,1,89C-1-12185,
08:05:00,08:05:00,0,0,,,2299,1,1,89C-1-12182,
08:45:00,08:45:00,0,0,,,2299,1,1,89C-1-12183,
07:25:00,07:25:00,0,0,,,2299,1,1,89C-1-12180,
07:45:00,07:45:00,0,0,,,2299,1,1,89C-1-12181,
20:55:00,20:55:00,0,0,,,2299,1,1,89B-1-12178,
06:45:00,06:45:00,0,0,,,2299,1,1,89C-1-12179,
07:10:00,07:10:00,0,0,,,2299,1,1,89E-1-12209,
06:40:00,06:40:00,0,0,,,2299,1,1,89E-1-12208,
20:20:00,20:20:00,0,0,,,2299,1,1,89D-1-12207,
20:15:00,20:15:00,0,0,,,2299,1,1,89D-1-12206,
19:00:00,19:00:00,0,0,,,2299,1,1,89D-1-12205,
18:45:00,18:45:00,0,0,,,2299,1,1,89D-1-12204,
17:40:00,17:40:00,0,0,,,2299,1,1,89D-1-12203,
17:15:00,17:15:00,0,0,,,2299,1,1,89D-1-12202,
15:55:00,15:55:00,0,0,,,2299,1,1,89D-1-12201,
15:20:00,15:20:00,0,0,,,2299,1,1,89D-1-12200,
14:35:00,14:35:00,0,0,,,2299,1,1,89D-1-12199,
12:15:00,12:15:00,0,0,,,2299,1,1,89D-1-12198,
11:50:00,11:50:00,0,0,,,2299,1,1,89D-1-12197,
10:30:00,10:30:00,0,0,,,2299,1,1,89D-1-12196,
09:50:00,09:50:00,0,0,,,2299,1,1,89D-1-12195,
09:10:00,09:10:00,0,0,,,2299,1,1,89D-1-12194,
15:45:00,15:45:00,0,0,,,2299,1,1,89A-1-12158,
16:45:00,16:45:00,0,0,,,2299,1,1,89A-1-12159,
17:00:00,17:00:00,0,0,,,2299,1,1,89A-1-12160,
18:10:00,18:10:00,0,0,,,2299,1,1,89A-1-12161,
14:15:00,14:15:00,0,0,,,2299,1,1,89A-1-12154,
14:25:00,14:25:00,0,0,,,2299,1,1,89A-1-12155,
15:25:00,15:25:00,0,0,,,2299,1,1,89A-1-12156,
15:35:00,15:35:00,0,0,,,2299,1,1,89A-1-12157,
10:55:00,10:55:00,0,0,,,2299,1,1,89A-1-12150,
11:30:00,11:30:00,0,0,,,2299,1,1,89A-1-12151,
12:05:00,12:05:00,0,0,,,2299,1,1,89A-1-12152,
13:05:00,13:05:00,0,0,,,2299,1,1,89A-1-12153,
08:10:00,08:10:00,0,0,,,2299,1,1,89A-1-12146,
09:10:00,09:10:00,0,0,,,2299,1,1,89A-1-12147,
09:20:00,09:20:00,0,0,,,2299,1,1,89A-1-12148,
10:20:00,10:20:00,0,0,,,2299,1,1,89A-1-12149,
16:10:00,16:10:00,0,0,,,2299,1,1,89B-1-12175,
14:50:00,14:50:00,0,0,,,2299,1,1,89B-1-12174,
19:25:00,19:25:00,0,0,,,2299,1,1,89B-1-12177,
17:30:00,17:30:00,0,0,,,2299,1,1,89B-1-12176,
09:35:00,09:35:00,0,0,,,2299,1,1,89B-1-12171,
08:25:00,08:25:00,0,0,,,2299,1,1,89B-1-12170,
12:20:00,12:20:00,0,0,,,2299,1,1,89B-1-12173,
11:10:00,11:10:00,0,0,,,2299,1,1,89B-1-12172,
20:40:00,20:40:00,0,0,,,2299,1,1,89A-1-12167,
20:15:00,20:15:00,0,0,,,2299,1,1,89A-1-12166,
07:20:00,07:20:00,0,0,,,2299,1,1,89B-1-12169,
22:20:00,22:20:00,0,0,,,2299,1,1,89A-1-12168,
18:55:00,18:55:00,0,0,,,2299,1,1,89A-1-12163,
18:20:00,18:20:00,0,0,,,2299,1,1,89A-1-12162,
19:30:00,19:30:00,0,0,,,2299,1,1,89A-1-12165,
19:20:00,19:20:00,0,0,,,2299,1,1,89A-1-12164,
11:20:00,11:20:00,0,0,,,2299,1,1,90E-1-12252,
11:30:00,11:30:00,0,0,,,2299,1,1,90E-1-12253,
10:25:00,10:25:00,0,0,,,2299,1,1,90E-1-12250,
11:10:00,11:10:00,0,0,,,2299,1,1,90E-1-12251,
13:30:00,13:30:00,0,0,,,2299,1,1,90E-1-12256,
13:40:00,13:40:00,0,0,,,2299,1,1,90E-1-12257,
12:20:00,12:20:00,0,0,,,2299,1,1,90E-1-12254,
12:25:00,12:25:00,0,0,,,2299,1,1,90E-1-12255,
08:30:00,08:30:00,0,0,,,2299,1,1,90E-1-12244,
08:45:00,08:45:00,0,0,,,2299,1,1,90E-1-12245,
07:35:00,07:35:00,0,0,,,2299,1,1,90E-1-12242,
08:20:00,08:20:00,0,0,,,2299,1,1,90E-1-12243,
09:55:00,09:55:00,0,0,,,2299,1,1,90E-1-12248,
10:05:00,10:05:00,0,0,,,2299,1,1,90E-1-12249,
09:05:00,09:05:00,0,0,,,2299,1,1,90E-1-12246,
09:45:00,09:45:00,0,0,,,2299,1,1,90E-1-12247,
19:25:00,19:25:00,0,0,,,2299,1,1,90E-1-12269,
19:15:00,19:15:00,0,0,,,2299,1,1,90E-1-12268,
19:10:00,19:10:00,0,0,,,2299,1,1,90E-1-12267,
19:00:00,19:00:00,0,0,,,2299,1,1,90E-1-12266,
21:05:00,21:05:00,0,0,,,2299,1,1,90E-1-12273,
20:45:00,20:45:00,0,0,,,2299,1,1,90E-1-12272,
20:30:00,20:30:00,0,0,,,2299,1,1,90E-1-12271,
20:25:00,20:25:00,0,0,,,2299,1,1,90E-1-12270,
15:40:00,15:40:00,0,0,,,2299,1,1,90E-1-12261,
15:00:00,15:00:00,0,0,,,2299,1,1,90E-1-12260,
14:30:00,14:30:00,0,0,,,2299,1,1,90E-1-12259,
14:15:00,14:15:00,0,0,,,2299,1,1,90E-1-12258,
18:05:00,18:05:00,0,0,,,2299,1,1,90E-1-12265,
17:40:00,17:40:00,0,0,,,2299,1,1,90E-1-12264,
17:05:00,17:05:00,0,0,,,2299,1,1,90E-1-12263,
16:20:00,16:20:00,0,0,,,2299,1,1,90E-1-12262,
14:35:00,14:35:00,0,0,,,2299,1,1,89E-1-12218,
15:40:00,15:40:00,0,0,,,2299,1,1,89E-1-12219,
15:55:00,15:55:00,0,0,,,2299,1,1,89E-1-12220,
17:25:00,17:25:00,0,0,,,2299,1,1,89E-1-12221,
17:45:00,17:45:00,0,0,,,2299,1,1,89E-1-12222,
18:55:00,18:55:00,0,0,,,2299,1,1,89E-1-12223,
19:15:00,19:15:00,0,0,,,2299,1,1,89E-1-12224,
20:25:00,20:25:00,0,0,,,2299,1,1,89E-1-12225,
08:05:00,08:05:00,0,0,,,2299,1,1,89E-1-12210,
08:30:00,08:30:00,0,0,,,2299,1,1,89E-1-12211,
09:35:00,09:35:00,0,0,,,2299,1,1,89E-1-12212,
10:00:00,10:00:00,0,0,,,2299,1,1,89E-1-12213,
11:30:00,11:30:00,0,0,,,2299,1,1,89E-1-12214,
11:50:00,11:50:00,0,0,,,2299,1,1,89E-1-12215,
13:10:00,13:10:00,0,0,,,2299,1,1,89E-1-12216,
14:20:00,14:20:00,0,0,,,2299,1,1,89E-1-12217,
09:25:00,09:25:00,0,0,,,2489,1,1,89H-1-12235,
07:10:00,07:10:00,0,0,,,2489,1,1,89H-1-12234,
16:00:00,16:00:00,0,0,,,2489,1,1,89H-1-12237,
11:15:00,11:15:00,0,0,,,2489,1,1,89H-1-12236,
05:50:00,05:50:00,0,0,,,2299,1,1,90E-1-12239,
18:15:00,18:15:00,0,0,,,2489,1,1,89H-1-12238,
07:20:00,07:20:00,0,0,,,2299,1,1,90E-1-12241,
06:25:00,06:25:00,0,0,,,2299,1,1,90E-1-12240,
22:10:00,22:10:00,0,0,,,2299,1,1,89E-1-12227,
20:40:00,20:40:00,0,0,,,2299,1,1,89E-1-12226,
12:20:00,12:20:00,0,0,,,2299,1,1,89F-1-12229,
09:35:00,09:35:00,0,0,,,2299,1,1,89F-1-12228,
17:35:00,17:35:00,0,0,,,2299,1,1,89F-1-12231,
14:50:00,14:50:00,0,0,,,2299,1,1,89F-1-12230,
21:05:00,21:05:00,0,0,,,2299,1,1,89F-1-12233,
18:45:00,18:45:00,0,0,,,2299,1,1,89F-1-12232,
11:45:00,11:45:00,0,0,,,3237,1,1,77B-1-11524,
12:10:00,12:10:00,0,0,,,3237,1,1,77B-1-11525,
10:55:00,10:55:00,0,0,,,3237,1,1,77B-1-11522,
11:15:00,11:15:00,0,0,,,3237,1,1,77B-1-11523,
14:55:00,14:55:00,0,0,,,3237,1,1,77B-1-11528,
15:35:00,15:35:00,0,0,,,3237,1,1,77B-1-11529,
13:05:00,13:05:00,0,0,,,3237,1,1,77B-1-11526,
14:25:00,14:25:00,0,0,,,3237,1,1,77B-1-11527,
16:20:00,16:20:00,0,0,,,3237,1,1,77B-1-11532,
16:45:00,16:45:00,0,0,,,3237,1,1,77B-1-11533,
15:50:00,15:50:00,0,0,,,3237,1,1,77B-1-11530,
16:00:00,16:00:00,0,0,,,3237,1,1,77B-1-11531,
18:25:00,18:25:00,0,0,,,3237,1,1,77B-1-11536,
19:05:00,19:05:00,0,0,,,3237,1,1,77B-1-11537,
17:45:00,17:45:00,0,0,,,3237,1,1,77B-1-11534,
18:00:00,18:00:00,0,0,,,3237,1,1,77B-1-11535,
14:30:00,14:30:00,0,0,,,2734,1,1,75H-1-11509,
11:20:00,11:20:00,0,0,,,2734,1,1,75H-1-11508,
20:00:00,20:00:00,0,0,,,2734,1,1,75E-1-11507,
17:55:00,17:55:00,0,0,,,2734,1,1,75E-1-11506,
10:40:00,10:40:00,0,0,,,2489,1,1,76-1-11513,
20:15:00,20:15:00,0,0,,,2734,1,1,75H-1-11512,
18:35:00,18:35:00,0,0,,,2734,1,1,75H-1-11511,
16:45:00,16:45:00,0,0,,,2734,1,1,75H-1-11510,
08:00:00,08:00:00,0,0,,,3237,1,1,77B-1-11517,
07:40:00,07:40:00,0,0,,,3237,1,1,77B-1-11516,
06:30:00,06:30:00,0,0,,,3237,1,1,77B-1-11515,
05:45:00,05:45:00,0,0,,,3237,1,1,77B-1-11514,
09:55:00,09:55:00,0,0,,,3237,1,1,77B-1-11521,
09:30:00,09:30:00,0,0,,,3237,1,1,77B-1-11520,
08:50:00,08:50:00,0,0,,,3237,1,1,77B-1-11519,
08:30:00,08:30:00,0,0,,,3237,1,1,77B-1-11518,
20:15:00,20:15:00,0,0,,,2489,1,1,77D-1-11554,
06:35:00,06:35:00,0,0,,,2489,1,1,77E-1-11555,
07:00:00,07:00:00,0,0,,,2489,1,1,77E-1-11556,
07:20:00,07:20:00,0,0,,,2489,1,1,77E-1-11557,
07:30:00,07:30:00,0,0,,,2489,1,1,77E-1-11558,
07:40:00,07:40:00,0,0,,,2489,1,1,77E-1-11559,
08:25:00,08:25:00,0,0,,,2489,1,1,77E-1-11560,
08:40:00,08:40:00,0,0,,,2489,1,1,77E-1-11561,
09:35:00,09:35:00,0,0,,,2489,1,1,77E-1-11562,
09:45:00,09:45:00,0,0,,,2489,1,1,77E-1-11563,
10:00:00,10:00:00,0,0,,,2489,1,1,77E-1-11564,
10:25:00,10:25:00,0,0,,,2489,1,1,77E-1-11565,
10:40:00,10:40:00,0,0,,,2489,1,1,77E-1-11566,
11:45:00,11:45:00,0,0,,,2489,1,1,77E-1-11567,
11:50:00,11:50:00,0,0,,,2489,1,1,77E-1-11568,
12:05:00,12:05:00,0,0,,,2489,1,1,77E-1-11569,
21:10:00,21:10:00,0,0,,,3237,1,1,77B-1-11539,
20:00:00,20:00:00,0,0,,,3237,1,1,77B-1-11538,
07:35:00,07:35:00,0,0,,,3237,1,1,77C-1-11541,
22:15:00,22:15:00,0,0,,,3237,1,1,77B-1-11540,
09:30:00,09:30:00,0,0,,,3237,1,1,77C-1-11543,
08:45:00,08:45:00,0,0,,,3237,1,1,77C-1-11542,
11:55:00,11:55:00,0,0,,,3237,1,1,77C-1-11545,
11:10:00,11:10:00,0,0,,,3237,1,1,77C-1-11544,
15:10:00,15:10:00,0,0,,,3237,1,1,77C-1-11547,
13:10:00,13:10:00,0,0,,,3237,1,1,77C-1-11546,
19:35:00,19:35:00,0,0,,,3237,1,1,77C-1-11549,
17:35:00,17:35:00,0,0,,,3237,1,1,77C-1-11548,
11:40:00,11:40:00,0,0,,,2489,1,1,77D-1-11551,
09:10:00,09:10:00,0,0,,,2489,1,1,77D-1-11550,
18:05:00,18:05:00,0,0,,,2489,1,1,77D-1-11553,
15:30:00,15:30:00,0,0,,,2489,1,1,77D-1-11552,
10:00:00,10:00:00,0,0,,,2489,1,1,77F-1-11592,
10:05:00,10:05:00,0,0,,,2489,1,1,77F-1-11593,
06:40:00,06:40:00,0,0,,,2489,1,1,77F-1-11590,
07:50:00,07:50:00,0,0,,,2489,1,1,77F-1-11591,
21:20:00,21:20:00,0,0,,,2489,1,1,77E-1-11588,
22:30:00,22:30:00,0,0,,,2489,1,1,77E-1-11589,
20:15:00,20:15:00,0,0,,,2489,1,1,77E-1-11586,
20:30:00,20:30:00,0,0,,,2489,1,1,77E-1-11587,
22:25:00,22:25:00,0,0,,,2489,1,1,77F-1-11600,
07:15:00,07:15:00,0,0,,,2299,1,1,78A-1-11601,
19:55:00,19:55:00,0,0,,,2489,1,1,77F-1-11598,
20:20:00,20:20:00,0,0,,,2489,1,1,77F-1-11599,
15:10:00,15:10:00,0,0,,,2489,1,1,77F-1-11596,
17:30:00,17:30:00,0,0,,,2489,1,1,77F-1-11597,
12:50:00,12:50:00,0,0,,,2489,1,1,77F-1-11594,
14:00:00,14:00:00,0,0,,,2489,1,1,77F-1-11595,
16:40:00,16:40:00,0,0,,,2489,1,1,77E-1-11577,
15:50:00,15:50:00,0,0,,,2489,1,1,77E-1-11576,
15:35:00,15:35:00,0,0,,,2489,1,1,77E-1-11575,
15:25:00,15:25:00,0,0,,,2489,1,1,77E-1-11574,
15:15:00,15:15:00,0,0,,,2489,1,1,77E-1-11573,
15:05:00,15:05:00,0,0,,,2489,1,1,77E-1-11572,
13:05:00,13:05:00,0,0,,,2489,1,1,77E-1-11571,
12:45:00,12:45:00,0,0,,,2489,1,1,77E-1-11570,
20:10:00,20:10:00,0,0,,,2489,1,1,77E-1-11585,
19:40:00,19:40:00,0,0,,,2489,1,1,77E-1-11584,
19:15:00,19:15:00,0,0,,,2489,1,1,77E-1-11583,
18:40:00,18:40:00,0,0,,,2489,1,1,77E-1-11582,
18:15:00,18:15:00,0,0,,,2489,1,1,77E-1-11581,
17:50:00,17:50:00,0,0,,,2489,1,1,77E-1-11580,
17:25:00,17:25:00,0,0,,,2489,1,1,77E-1-11579,
17:20:00,17:20:00,0,0,,,2489,1,1,77E-1-11578,
10:15:00,10:15:00,0,0,,,3745,1,1,79B-1-11622,
12:00:00,12:00:00,0,0,,,3745,1,1,79B-1-11623,
14:30:00,14:30:00,0,0,,,3745,1,1,79B-1-11624,
15:50:00,15:50:00,0,0,,,3745,1,1,79B-1-11625,
20:50:00,20:50:00,0,0,,,3745,1,1,79A-1-11618,
22:35:00,22:35:00,0,0,,,3745,1,1,79A-1-11619,
07:35:00,07:35:00,0,0,,,3745,1,1,79B-1-11620,
08:55:00,08:55:00,0,0,,,3745,1,1,79B-1-11621,
07:00:00,07:00:00,0,0,,,3745,1,1,79D-1-11630,
07:40:00,07:40:00,0,0,,,3745,1,1,79D-1-11631,
07:45:00,07:45:00,0,0,,,3745,1,1,79D-1-11632,
08:40:00,08:40:00,0,0,,,3745,1,1,79D-1-11633,
17:10:00,17:10:00,0,0,,,3745,1,1,79B-1-11626,
18:55:00,18:55:00,0,0,,,3745,1,1,79B-1-11627,
20:15:00,20:15:00,0,0,,,3745,1,1,79B-1-11628,
21:15:00,21:15:00,0,0,,,3745,1,1,79B-1-11629,
14:50:00,14:50:00,0,0,,,2299,1,1,78A-1-11607,
12:40:00,12:40:00,0,0,,,2299,1,1,78A-1-11606,
17:10:00,17:10:00,0,0,,,2299,1,1,78A-1-11609,
15:45:00,15:45:00,0,0,,,2299,1,1,78A-1-11608,
09:15:00,09:15:00,0,0,,,2299,1,1,78A-1-11603,
08:15:00,08:15:00,0,0,,,2299,1,1,78A-1-11602,
11:40:00,11:40:00,0,0,,,2299,1,1,78A-1-11605,
10:15:00,10:15:00,0,0,,,2299,1,1,78A-1-11604,
15:05:00,15:05:00,0,0,,,3745,1,1,79A-1-11615,
17:05:00,17:05:00,0,0,,,2299,1,1,78E-1-11614,
19:20:00,19:20:00,0,0,,,3745,1,1,79A-1-11617,
17:35:00,17:35:00,0,0,,,3745,1,1,79A-1-11616,
09:40:00,09:40:00,0,0,,,2299,1,1,78E-1-11611,
18:05:00,18:05:00,0,0,,,2299,1,1,78A-1-11610,
12:45:00,12:45:00,0,0,,,2299,1,1,78E-1-11613,
11:00:00,11:00:00,0,0,,,2299,1,1,78E-1-11612,
09:20:00,09:20:00,0,0,,,3101,1,1,61K-1-11405,
08:00:00,08:00:00,0,0,,,3101,1,1,61K-1-11404,
06:40:00,06:40:00,0,0,,,3101,1,1,61K-1-11403,
20:40:00,20:40:00,0,0,,,756,1,1,61J-1-11402,
15:05:00,15:05:00,0,0,,,3101,1,1,61K-1-11409,
13:45:00,13:45:00,0,0,,,3101,1,1,61K-1-11408,
12:25:00,12:25:00,0,0,,,3101,1,1,61K-1-11407,
11:05:00,11:05:00,0,0,,,3101,1,1,61K-1-11406,
18:55:00,18:55:00,0,0,,,756,1,1,61J-1-11397,
18:45:00,18:45:00,0,0,,,756,1,1,61J-1-11396,
18:40:00,18:40:00,0,0,,,756,1,1,61J-1-11395,
18:25:00,18:25:00,0,0,,,756,1,1,61J-1-11394,
20:25:00,20:25:00,0,0,,,756,1,1,61J-1-11401,
20:15:00,20:15:00,0,0,,,756,1,1,61J-1-11400,
19:55:00,19:55:00,0,0,,,756,1,1,61J-1-11399,
19:15:00,19:15:00,0,0,,,756,1,1,61J-1-11398,
15:55:00,15:55:00,0,0,,,756,1,1,61J-1-11388,
16:15:00,16:15:00,0,0,,,756,1,1,61J-1-11389,
15:20:00,15:20:00,0,0,,,756,1,1,61J-1-11386,
