scheduled_arrival,actual_arrival,delay_min,mode,date,hour,temperature_C,rain_mm,humidity_%,traffic_index,event_day
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:43:00,8.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:44:00,9.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:45:00,10.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:46:00,11.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:47:00,12.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:48:00,13.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:49:00,14.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:35:00,0.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:36:00,1.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:37:00,2.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:38:00,3.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:39:00,4.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:40:00,5.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:41:00,6.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
2025-10-20 09:35:00,2025-10-20 09:42:00,7.0,Bus,2025-10-20,9,32.0,0.0,80.3,0.8,0.0
